zone_id,zone_name,model_dat,chunk_index,chunk_offset,chunk_name,chunk_type,chunk_size,payload_size,material,valid_type25,parse_reason,header_words,vertex_count,triangles,bad_triangles,pos_ofs,attr_ofs,uv_ofs,index_ofs,pos_min_x,pos_max_x,pos_min_y,pos_max_y,pos_min_z,pos_max_z,uv_min_u,uv_max_u,uv_min_v,uv_max_v,first_ascii
8,Boneyard Gully,ROM3/0/7.DAT,467,0x7AB700,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
8,Boneyard Gully,ROM3/0/7.DAT,515,0x7F2590,lf01,0x21,2976,2960,lf01    lf01,,,0000 0011 1101 0012 666C 3130 2020 2020 666C 3130 2020 2020,,,,,,,,,,,,,,,,,,
8,Boneyard Gully,ROM3/0/7.DAT,524,0x807780,moon,0x21,1824,1808,moon    moonshap,,,0001 000C 0C00 000C 6F6D 6E6F 2020 2020 6F6D 6E6F 6873 7061,,,,,,,,,,,,,,,,,,
8,Boneyard Gully,ROM3/0/7.DAT,525,0x807EA0,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
9,Pso'Xja,ROM3/0/8.DAT,252,0x6C6E50,bari,0x21,928,912,effect  bar1,,,0000 0006 0600 0006 6665 6566 7463 2020 6162 3172 2020 2020,,,,,,,,,,,,,,,,,,
11,Oldton Movalpolos,ROM3/0/10.DAT,287,0x9D4A20,lf01,0x21,2672,2656,goblightlf01,,,0000 0010 1001 0010 6F67 6C62 6769 7468 666C 3130 2020 2020,,,,,,,,,,,,,,,,,,
11,Oldton Movalpolos,ROM3/0/10.DAT,288,0x9D5490,lf02,0x21,1520,1504,goblightlf01,,,0000 0009 0901 0009 6F67 6C62 6769 7468 666C 3130 2020 2020,,,,,,,,,,,,,,,,,,
12,Newton Movalpolos,ROM3/0/11.DAT,294,0xA1D370,lf01,0x21,2672,2656,fismoks lf01,,,0000 0010 1001 0010 6966 6D73 6B6F 2073 666C 3130 2020 2020,,,,,,,,,,,,,,,,,,
12,Newton Movalpolos,ROM3/0/11.DAT,295,0xA1DDE0,lf02,0x21,1520,1504,fismoks lf01,,,0000 0009 0901 0009 6966 6D73 6B6F 2073 666C 3130 2020 2020,,,,,,,,,,,,,,,,,,
13,Mine Shaft #2716,ROM3/0/12.DAT,153,0x4F4430,lf01,0x21,2672,2656,fismoks lf01,,,0000 0010 1001 0010 6966 6D73 6B6F 2073 666C 3130 2020 2020,,,,,,,,,,,,,,,,,,
14,Hall of Transference,ROM3/0/13.DAT,64,0x305EF0,chob,0x21,192,176,warp    kira,,,0000 0001 0100 0001 6177 7072 2020 2020 696B 6172 2020 2020,,,,,,,,,,,,,,,,,,
14,Hall of Transference,ROM3/0/13.DAT,122,0x32B920,chob,0x21,192,176,warp    kira,,,0000 0001 0100 0001 6177 7072 2020 2020 696B 6172 2020 2020,,,,,,,,,,,,,,,,,,
15,Abyssea - Konschtat,ROM/240/106.DAT,147,0xA8DE90,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
15,Abyssea - Konschtat,ROM/240/106.DAT,148,0xA8E000,moon,0x21,1824,1808,moon    moonshap,,,0001 000C 0C00 000C 6F6D 6E6F 2020 2020 6F6D 6E6F 6873 7061,,,,,,,,,,,,,,,,,,
15,Abyssea - Konschtat,ROM/240/106.DAT,169,0xA91E40,leaf,0x21,192,176,leaf    leaf01,,,0001 0001 0100 0101 656C 6661 2020 2020 656C 6661 3130 2020,,,,,,,,,,,,,,,,,,
15,Abyssea - Konschtat,ROM/240/106.DAT,170,0xA91F00,lea1,0x21,192,176,leaf    leaf01,,,0001 0001 0100 0101 656C 6661 2020 2020 656C 6661 3130 2020,,,,,,,,,,,,,,,,,,
17,Spire of Holla,ROM3/0/16.DAT,165,0x3F7250,aaaa,0x25,129408,129392,effect  uune,yes,,0001 0102 04CE 0C30 B050 0618 D4F0 1E10,3120,59,3061,1560,54512,7696,45136,-10.04,10.04,-10.0404,10.04,-10.0436,10.04,-10.0436,10.04,-4.63616,4.95246,
17,Spire of Holla,ROM3/0/16.DAT,166,0x416BD0,aaa1,0x25,25920,25904,effect  uune,yes,,0001 0002 00F6 0270 5690 0138 2AB0 3950,624,624,0,312,10928,14672,22160,-10.04,10.04,-10.04,10.04,-10.0436,10.04,0,1,0,1,
19,Spire of Dem,ROM3/0/18.DAT,165,0x3F9110,aaaa,0x25,129408,129392,effect  uune,yes,,0001 0102 04CE 0C30 B050 0618 D4F0 1E10,3120,59,3061,1560,54512,7696,45136,-10.04,10.04,-10.0404,10.04,-10.0436,10.04,-10.0436,10.04,-4.63616,4.95246,
19,Spire of Dem,ROM3/0/18.DAT,166,0x418A90,aaa1,0x25,25920,25904,effect  uune,yes,,0001 0002 00F6 0270 5690 0138 2AB0 3950,624,624,0,312,10928,14672,22160,-10.04,10.04,-10.04,10.04,-10.0436,10.04,0,1,0,1,
21,Spire of Mea,ROM3/0/20.DAT,165,0x3F9350,aaaa,0x25,129408,129392,effect  uune,yes,,0001 0102 04CE 0C30 B050 0618 D4F0 1E10,3120,59,3061,1560,54512,7696,45136,-10.04,10.04,-10.0404,10.04,-10.0436,10.04,-10.0436,10.04,-4.63616,4.95246,
21,Spire of Mea,ROM3/0/20.DAT,166,0x418CD0,aaa1,0x25,25920,25904,effect  uune,yes,,0001 0002 00F6 0270 5690 0138 2AB0 3950,624,624,0,312,10928,14672,22160,-10.04,10.04,-10.04,10.04,-10.0436,10.04,0,1,0,1,
23,Spire of Vahzl,ROM3/0/22.DAT,164,0x419C90,aaa1,0x25,25920,25904,effect  uune,yes,,0001 0002 00F6 0270 5690 0138 2AB0 3950,624,624,0,312,10928,14672,22160,-10.04,10.04,-10.04,10.04,-10.0436,10.04,0,1,0,1,
23,Spire of Vahzl,ROM3/0/22.DAT,165,0x4201D0,aaaa,0x25,129408,129392,effect  uune,yes,,0001 0102 04CE 0C30 B050 0618 D4F0 1E10,3120,59,3061,1560,54512,7696,45136,-10.04,10.04,-10.0404,10.04,-10.0436,10.04,-10.0436,10.04,-4.63616,4.95246,
24,Lufaise Meadows,ROM3/0/23.DAT,1295,0xA020A0,lf03,0x21,4448,4432,lf03    lf03,,,0000 001A 1A01 001B 666C 3330 2020 2020 666C 3330 2020 2020,,,,,,,,,,,,,,,,,,
24,Lufaise Meadows,ROM3/0/23.DAT,1329,0xA247C0,lf03,0x21,2816,2800,lf03    lf03,,,0000 0010 1001 0011 666C 3330 2020 2020 666C 3330 2020 2020,,,,,,,,,,,,,,,,,,
24,Lufaise Meadows,ROM3/0/23.DAT,1428,0xA7CF30,lf01,0x21,2976,2960,lf01    lf01,,,0000 0011 1101 0012 666C 3130 2020 2020 666C 3130 2020 2020,,,,,,,,,,,,,,,,,,
24,Lufaise Meadows,ROM3/0/23.DAT,1437,0xA92120,moon,0x21,1824,1808,moon    moonshap,,,0001 000C 0C00 000C 6F6D 6E6F 2020 2020 6F6D 6E6F 6873 7061,,,,,,,,,,,,,,,,,,
24,Lufaise Meadows,ROM3/0/23.DAT,1438,0xA92840,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
24,Lufaise Meadows,ROM3/0/23.DAT,1673,0xAFB110,gras,0x21,192,176,wind    grass2,,,0000 0001 0100 0001 6977 646E 2020 2020 7267 7361 3273 2020,,,,,,,,,,,,,,,,,,
24,Lufaise Meadows,ROM3/0/23.DAT,1674,0xAFB1D0,gra1,0x21,192,176,wind    grass2,,,0000 0001 0100 0001 6977 646E 2020 2020 7267 7361 3273 2020,,,,,,,,,,,,,,,,,,
24,Lufaise Meadows,ROM3/0/23.DAT,1720,0xB20EC0,lf03,0x21,4448,4432,lf03    lf03,,,0000 001A 1A01 001B 666C 3330 2020 2020 666C 3330 2020 2020,,,,,,,,,,,,,,,,,,
24,Lufaise Meadows,ROM3/0/23.DAT,1750,0xB44010,lf03,0x21,4448,4432,lf032   lf03,,,0000 001A 1A01 001B 666C 3330 2032 2020 666C 3330 2020 2020,,,,,,,,,,,,,,,,,,
24,Lufaise Meadows,ROM3/0/23.DAT,1776,0xB741E0,kem1,0x21,192,176,effect  kem1,,,0000 0001 0100 0001 6665 6566 7463 2020 656B 316D 2020 2020,,,,,,,,,,,,,,,,,,
24,Lufaise Meadows,ROM3/0/23.DAT,1777,0xB742A0,ligh,0x21,192,176,effect  light,,,0000 0001 0100 0001 6665 6566 7463 2020 696C 6867 2074 2020,,,,,,,,,,,,,,,,,,
24,Lufaise Meadows,ROM3/0/23.DAT,1778,0xB74360,bari,0x21,928,912,effect  bar1,,,0000 0006 0600 0006 6665 6566 7463 2020 6162 3172 2020 2020,,,,,,,,,,,,,,,,,,
24,Lufaise Meadows,ROM3/0/23.DAT,1779,0xB74700,ptel,0x25,44144,44128,effect  ptel,no,bad_index_range,0001 0005 00B5 0382 9D6C 013E 70B4 7F9C,898,0,0,318,28852,32668,40300,,,,,,,,,,,
24,Lufaise Meadows,ROM3/0/23.DAT,1780,0xB7F370,tori,0x25,3712,3696,effect  umi3,no,invalid_positions_or_indices,0001 0002 0023 0035 0C18 0032 0510 0768,53,53,0,50,1296,1896,3096,-1.17758e+37,9.91691e+37,-1.9751e+37,1.60256e+20,-1.17758e+37,5.55539e+36,0,1,0,1,
24,Lufaise Meadows,ROM3/0/23.DAT,1781,0xB801F0,mpn1,0x25,39216,39200,effect  nam1,yes,,0001 0003 00F8 0348 8570 01A4 4A60 5E10,840,840,0,420,19040,24080,34160,-72.0949,73.0322,-71.6796,80.6053,-70.9207,77.019,0,1,0,1,
25,Misareaux Coast,ROM3/0/24.DAT,392,0xA7A0F0,lf03,0x21,4448,4432,lf03    lf03,,,0000 001A 1A01 001B 666C 3330 2020 2020 666C 3330 2020 2020,,,,,,,,,,,,,,,,,,
25,Misareaux Coast,ROM3/0/24.DAT,467,0xABEAD0,lf03,0x21,2816,2800,lf03    lf03,,,0000 0010 1001 0011 666C 3330 2020 2020 666C 3330 2020 2020,,,,,,,,,,,,,,,,,,
25,Misareaux Coast,ROM3/0/24.DAT,618,0xB1EDF0,lf01,0x21,2976,2960,lf01    lf01,,,0000 0011 1101 0012 666C 3130 2020 2020 666C 3130 2020 2020,,,,,,,,,,,,,,,,,,
25,Misareaux Coast,ROM3/0/24.DAT,627,0xB33FE0,moon,0x21,1824,1808,moon    moonshap,,,0001 000C 0C00 000C 6F6D 6E6F 2020 2020 6F6D 6E6F 6873 7061,,,,,,,,,,,,,,,,,,
25,Misareaux Coast,ROM3/0/24.DAT,628,0xB34700,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
25,Misareaux Coast,ROM3/0/24.DAT,914,0xBBE140,gras,0x21,192,176,wind    grass2,,,0000 0001 0100 0001 6977 646E 2020 2020 7267 7361 3273 2020,,,,,,,,,,,,,,,,,,
25,Misareaux Coast,ROM3/0/24.DAT,915,0xBBE200,gra1,0x21,192,176,wind    grass2,,,0000 0001 0100 0001 6977 646E 2020 2020 7267 7361 3273 2020,,,,,,,,,,,,,,,,,,
25,Misareaux Coast,ROM3/0/24.DAT,986,0xBFB7B0,lf03,0x21,4448,4432,lf03    lf03,,,0000 001A 1A01 001B 666C 3330 2020 2020 666C 3330 2020 2020,,,,,,,,,,,,,,,,,,
25,Misareaux Coast,ROM3/0/24.DAT,1060,0xC40C90,lf03,0x21,4448,4432,lf032   lf03,,,0000 001A 1A01 001B 666C 3330 2032 2020 666C 3330 2020 2020,,,,,,,,,,,,,,,,,,
25,Misareaux Coast,ROM3/0/24.DAT,1080,0xC6EC10,kem1,0x21,192,176,effect  kem1,,,0000 0001 0100 0001 6665 6566 7463 2020 656B 316D 2020 2020,,,,,,,,,,,,,,,,,,
25,Misareaux Coast,ROM3/0/24.DAT,1081,0xC6ECD0,ligh,0x21,192,176,effect  light,,,0000 0001 0100 0001 6665 6566 7463 2020 696C 6867 2074 2020,,,,,,,,,,,,,,,,,,
25,Misareaux Coast,ROM3/0/24.DAT,1137,0xCA2970,2wps,0x25,10352,10336,warp    4wplght,no,bad_index_range,0001 0002 0049 0114 2228 0084 0F98 15C8,276,0,0,132,3992,5576,8744,,,,,,,,,,,
25,Misareaux Coast,ROM3/0/24.DAT,1138,0xCA51E0,1wps,0x25,10352,10336,warp    3wplght,no,bad_index_range,0001 0002 0049 0114 2228 0084 0F98 15C8,276,0,0,132,3992,5576,8744,,,,,,,,,,,
26,Tavnazian Safehold,ROM3/0/25.DAT,723,0x58F190,lf03,0x21,4448,4432,lf03    lf03,,,0000 001A 1A01 001B 666C 3330 2020 2020 666C 3330 2020 2020,,,,,,,,,,,,,,,,,,
26,Tavnazian Safehold,ROM3/0/25.DAT,772,0x5AE050,lf03,0x21,4448,4432,lf03    lf03,,,0000 001A 1A01 001B 666C 3330 2020 2020 666C 3330 2020 2020,,,,,,,,,,,,,,,,,,
26,Tavnazian Safehold,ROM3/0/25.DAT,821,0x5CCF10,lf03,0x21,4448,4432,lf03    lf03,,,0000 001A 1A01 001B 666C 3330 2020 2020 666C 3330 2020 2020,,,,,,,,,,,,,,,,,,
26,Tavnazian Safehold,ROM3/0/25.DAT,911,0x5FE110,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
26,Tavnazian Safehold,ROM3/0/25.DAT,912,0x5FE280,moon,0x21,1824,1808,moon    moonshap,,,0001 000C 0C00 000C 6F6D 6E6F 2020 2020 6F6D 6E6F 6873 7061,,,,,,,,,,,,,,,,,,
26,Tavnazian Safehold,ROM3/0/25.DAT,937,0x612C80,lf02,0x21,3136,3120,lf02    lf02,,,0000 0012 1201 0013 666C 3230 2020 2020 666C 3230 2020 2020,,,,,,,,,,,,,,,,,,
26,Tavnazian Safehold,ROM3/0/25.DAT,980,0x632B30,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
26,Tavnazian Safehold,ROM3/0/25.DAT,981,0x632CA0,moon,0x21,1824,1808,moon    moonshap,,,0001 000C 0C00 000C 6F6D 6E6F 2020 2020 6F6D 6E6F 6873 7061,,,,,,,,,,,,,,,,,,
26,Tavnazian Safehold,ROM3/0/25.DAT,1010,0x647840,lf02,0x21,3136,3120,lf02    lf02,,,0000 0012 1201 0013 666C 3230 2020 2020 666C 3230 2020 2020,,,,,,,,,,,,,,,,,,
29,Riverne - Site #B01,ROM3/0/28.DAT,241,0x8FD250,1wps,0x25,10352,10336,warp    3wplght,no,bad_index_range,0001 0002 0049 0114 2228 0084 0F98 15C8,276,0,0,132,3992,5576,8744,,,,,,,,,,,
29,Riverne - Site #B01,ROM3/0/28.DAT,242,0x8FFAC0,2wps,0x25,10352,10336,warp    4wplght,no,bad_index_range,0001 0002 0049 0114 2228 0084 0F98 15C8,276,0,0,132,3992,5576,8744,,,,,,,,,,,
29,Riverne - Site #B01,ROM3/0/28.DAT,1335,0x9C4FF0,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
29,Riverne - Site #B01,ROM3/0/28.DAT,1336,0x9C5160,moon,0x21,1824,1808,moon    moonshap,,,0001 000C 0C00 000C 6F6D 6E6F 2020 2020 6F6D 6E6F 6873 7061,,,,,,,,,,,,,,,,,,
29,Riverne - Site #B01,ROM3/0/28.DAT,1365,0x9F5F90,sun1,0x21,192,176,lf02    sun1,,,0000 0001 0100 0001 666C 3230 2020 2020 7573 316E 2020 2020,,,,,,,,,,,,,,,,,,
29,Riverne - Site #B01,ROM3/0/28.DAT,1366,0x9F6050,lf02,0x21,3136,3120,lf02    lf02,,,0000 0012 1201 0013 666C 3230 2020 2020 666C 3230 2020 2020,,,,,,,,,,,,,,,,,,
29,Riverne - Site #B01,ROM3/0/28.DAT,1648,0xAEC760,lf03,0x21,4448,4432,lf03    lf03,,,0000 001A 1A01 001B 666C 3330 2020 2020 666C 3330 2020 2020,,,,,,,,,,,,,,,,,,
29,Riverne - Site #B01,ROM3/0/28.DAT,1817,0xB687E0,sun1,0x21,192,176,lf02    sun1,,,0000 0001 0100 0001 666C 3230 2020 2020 7573 316E 2020 2020,,,,,,,,,,,,,,,,,,
29,Riverne - Site #B01,ROM3/0/28.DAT,1818,0xB688A0,lf02,0x21,3136,3120,lf02    lf02,,,0000 0012 1201 0013 666C 3230 2020 2020 666C 3230 2020 2020,,,,,,,,,,,,,,,,,,
29,Riverne - Site #B01,ROM3/0/28.DAT,1827,0xB7DB30,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
29,Riverne - Site #B01,ROM3/0/28.DAT,1828,0xB7DCA0,moon,0x21,1824,1808,moon    moonshap,,,0001 000C 0C00 000C 6F6D 6E6F 2020 2020 6F6D 6E6F 6873 7061,,,,,,,,,,,,,,,,,,
29,Riverne - Site #B01,ROM3/0/28.DAT,1972,0xC207F0,lf03,0x21,4448,4432,lf03    lf03,,,0000 001A 1A01 001B 666C 3330 2020 2020 666C 3330 2020 2020,,,,,,,,,,,,,,,,,,
30,Riverne - Site #A01,ROM3/0/29.DAT,243,0x9AF040,2wps,0x25,10352,10336,warp    4wplght,no,bad_index_range,0001 0002 0049 0114 2228 0084 0F98 15C8,276,0,0,132,3992,5576,8744,,,,,,,,,,,
30,Riverne - Site #A01,ROM3/0/29.DAT,244,0x9B18B0,1wps,0x25,10352,10336,warp    3wplght,no,bad_index_range,0001 0002 0049 0114 2228 0084 0F98 15C8,276,0,0,132,3992,5576,8744,,,,,,,,,,,
30,Riverne - Site #A01,ROM3/0/29.DAT,1286,0xA69330,lf03,0x21,4448,4432,lf03    lf03,,,0000 001A 1A01 001B 666C 3330 2020 2020 666C 3330 2020 2020,,,,,,,,,,,,,,,,,,
30,Riverne - Site #A01,ROM3/0/29.DAT,1454,0xB1A5D0,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
30,Riverne - Site #A01,ROM3/0/29.DAT,1455,0xB1A740,moon,0x21,1824,1808,moon    moonshap,,,0001 000C 0C00 000C 6F6D 6E6F 2020 2020 6F6D 6E6F 6873 7061,,,,,,,,,,,,,,,,,,
30,Riverne - Site #A01,ROM3/0/29.DAT,1474,0xB25900,sun1,0x21,192,176,lf02    sun1,,,0000 0001 0100 0001 666C 3230 2020 2020 7573 316E 2020 2020,,,,,,,,,,,,,,,,,,
30,Riverne - Site #A01,ROM3/0/29.DAT,1475,0xB259C0,lf02,0x21,3136,3120,lf02    lf02,,,0000 0012 1201 0013 666C 3230 2020 2020 666C 3230 2020 2020,,,,,,,,,,,,,,,,,,
30,Riverne - Site #A01,ROM3/0/29.DAT,1606,0xBA7660,lf03,0x21,4448,4432,lf03    lf03,,,0000 001A 1A01 001B 666C 3330 2020 2020 666C 3330 2020 2020,,,,,,,,,,,,,,,,,,
30,Riverne - Site #A01,ROM3/0/29.DAT,1783,0xC4E4A0,sun1,0x21,192,176,lf02    sun1,,,0000 0001 0100 0001 666C 3230 2020 2020 7573 316E 2020 2020,,,,,,,,,,,,,,,,,,
30,Riverne - Site #A01,ROM3/0/29.DAT,1784,0xC4E560,lf02,0x21,3136,3120,lf02    lf02,,,0000 0012 1201 0013 666C 3230 2020 2020 666C 3230 2020 2020,,,,,,,,,,,,,,,,,,
30,Riverne - Site #A01,ROM3/0/29.DAT,1793,0xC637F0,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
30,Riverne - Site #A01,ROM3/0/29.DAT,1794,0xC63960,moon,0x21,1824,1808,moon    moonshap,,,0001 000C 0C00 000C 6F6D 6E6F 2020 2020 6F6D 6E6F 6873 7061,,,,,,,,,,,,,,,,,,
31,Monarch Linn,ROM3/0/30.DAT,201,0x4DC150,lf03,0x21,4448,4432,lf03    lf03,,,0000 001A 1A01 001B 666C 3330 2020 2020 666C 3330 2020 2020,,,,,,,,,,,,,,,,,,
31,Monarch Linn,ROM3/0/30.DAT,343,0x5309E0,sun1,0x21,192,176,lf02    sun1,,,0000 0001 0100 0001 666C 3230 2020 2020 7573 316E 2020 2020,,,,,,,,,,,,,,,,,,
31,Monarch Linn,ROM3/0/30.DAT,344,0x530AA0,lf02,0x21,3136,3120,lf02    lf02,,,0000 0012 1201 0013 666C 3230 2020 2020 666C 3230 2020 2020,,,,,,,,,,,,,,,,,,
31,Monarch Linn,ROM3/0/30.DAT,353,0x545D30,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
31,Monarch Linn,ROM3/0/30.DAT,354,0x545EA0,moon,0x21,1824,1808,moon    moonshap,,,0001 000C 0C00 000C 6F6D 6E6F 2020 2020 6F6D 6E6F 6873 7061,,,,,,,,,,,,,,,,,,
31,Monarch Linn,ROM3/0/30.DAT,468,0x5C0FE0,lf03,0x21,4448,4432,lf03    lf03,,,0000 001A 1A01 001B 666C 3330 2020 2020 666C 3330 2020 2020,,,,,,,,,,,,,,,,,,
31,Monarch Linn,ROM3/0/30.DAT,610,0x615870,sun1,0x21,192,176,lf02    sun1,,,0000 0001 0100 0001 666C 3230 2020 2020 7573 316E 2020 2020,,,,,,,,,,,,,,,,,,
31,Monarch Linn,ROM3/0/30.DAT,611,0x615930,lf02,0x21,3136,3120,lf02    lf02,,,0000 0012 1201 0013 666C 3230 2020 2020 666C 3230 2020 2020,,,,,,,,,,,,,,,,,,
31,Monarch Linn,ROM3/0/30.DAT,620,0x62ABC0,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
31,Monarch Linn,ROM3/0/30.DAT,621,0x62AD30,moon,0x21,1824,1808,moon    moonshap,,,0001 000C 0C00 000C 6F6D 6E6F 2020 2020 6F6D 6E6F 6873 7061,,,,,,,,,,,,,,,,,,
31,Monarch Linn,ROM3/0/30.DAT,866,0x6CBBB0,2wps,0x25,10352,10336,warp    4wplght,no,bad_index_range,0001 0002 0049 0114 2228 0084 0F98 15C8,276,0,0,132,3992,5576,8744,,,,,,,,,,,
31,Monarch Linn,ROM3/0/30.DAT,867,0x6CE420,1wps,0x25,10352,10336,warp    3wplght,no,bad_index_range,0001 0002 0049 0114 2228 0084 0F98 15C8,276,0,0,132,3992,5576,8744,,,,,,,,,,,
32,Sealion's Den,ROM3/0/31.DAT,2039,0x7DF6A0,sun1,0x21,192,176,lf02    sun1,,,0000 0001 0100 0001 666C 3230 2020 2020 7573 316E 2020 2020,,,,,,,,,,,,,,,,,,
32,Sealion's Den,ROM3/0/31.DAT,2040,0x7DF760,lf02,0x21,3136,3120,lf02    lf02,,,0000 0012 1201 0013 666C 3230 2020 2020 666C 3230 2020 2020,,,,,,,,,,,,,,,,,,
32,Sealion's Den,ROM3/0/31.DAT,2049,0x7F49F0,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
32,Sealion's Den,ROM3/0/31.DAT,2050,0x7F4B60,moon,0x21,1824,1808,moon    moonshap,,,0001 000C 0C00 000C 6F6D 6E6F 2020 2020 6F6D 6E6F 6873 7061,,,,,,,,,,,,,,,,,,
32,Sealion's Den,ROM3/0/31.DAT,2149,0x866600,sun1,0x21,192,176,lf02    sun1,,,0000 0001 0100 0001 666C 3230 2020 2020 7573 316E 2020 2020,,,,,,,,,,,,,,,,,,
32,Sealion's Den,ROM3/0/31.DAT,2150,0x8666C0,lf02,0x21,3136,3120,lf02    lf02,,,0000 0012 1201 0013 666C 3230 2020 2020 666C 3230 2020 2020,,,,,,,,,,,,,,,,,,
32,Sealion's Den,ROM3/0/31.DAT,2159,0x87B950,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
32,Sealion's Den,ROM3/0/31.DAT,2160,0x87BAC0,moon,0x21,1824,1808,moon    moonshap,,,0001 000C 0C00 000C 6F6D 6E6F 2020 2020 6F6D 6E6F 6873 7061,,,,,,,,,,,,,,,,,,
32,Sealion's Den,ROM3/0/31.DAT,2238,0x8A2AB0,sun1,0x21,192,176,lf02    sun1,,,0000 0001 0100 0001 666C 3230 2020 2020 7573 316E 2020 2020,,,,,,,,,,,,,,,,,,
32,Sealion's Den,ROM3/0/31.DAT,2239,0x8A2B70,lf02,0x21,3136,3120,lf02    lf02,,,0000 0012 1201 0013 666C 3230 2020 2020 666C 3230 2020 2020,,,,,,,,,,,,,,,,,,
32,Sealion's Den,ROM3/0/31.DAT,2248,0x8B7E00,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
32,Sealion's Den,ROM3/0/31.DAT,2249,0x8B7F70,moon,0x21,1824,1808,moon    moonshap,,,0001 000C 0C00 000C 6F6D 6E6F 2020 2020 6F6D 6E6F 6873 7061,,,,,,,,,,,,,,,,,,
32,Sealion's Den,ROM3/0/31.DAT,2338,0x904580,sun1,0x21,192,176,lf02    sun1,,,0000 0001 0100 0001 666C 3230 2020 2020 7573 316E 2020 2020,,,,,,,,,,,,,,,,,,
32,Sealion's Den,ROM3/0/31.DAT,2339,0x904640,lf02,0x21,3136,3120,lf02    lf02,,,0000 0012 1201 0013 666C 3230 2020 2020 666C 3230 2020 2020,,,,,,,,,,,,,,,,,,
32,Sealion's Den,ROM3/0/31.DAT,2348,0x9198D0,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
32,Sealion's Den,ROM3/0/31.DAT,2349,0x919A40,moon,0x21,1824,1808,moon    moonshap,,,0001 000C 0C00 000C 6F6D 6E6F 2020 2020 6F6D 6E6F 6873 7061,,,,,,,,,,,,,,,,,,
32,Sealion's Den,ROM3/0/31.DAT,2439,0x9620F0,sun1,0x21,192,176,lf02    sun1,,,0000 0001 0100 0001 666C 3230 2020 2020 7573 316E 2020 2020,,,,,,,,,,,,,,,,,,
32,Sealion's Den,ROM3/0/31.DAT,2440,0x9621B0,lf02,0x21,3136,3120,lf02    lf02,,,0000 0012 1201 0013 666C 3230 2020 2020 666C 3230 2020 2020,,,,,,,,,,,,,,,,,,
32,Sealion's Den,ROM3/0/31.DAT,2449,0x977440,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
32,Sealion's Den,ROM3/0/31.DAT,2450,0x9775B0,moon,0x21,1824,1808,moon    moonshap,,,0001 000C 0C00 000C 6F6D 6E6F 2020 2020 6F6D 6E6F 6873 7061,,,,,,,,,,,,,,,,,,
32,Sealion's Den,ROM3/0/31.DAT,2538,0x9C3A30,sun1,0x21,192,176,lf02    sun1,,,0000 0001 0100 0001 666C 3230 2020 2020 7573 316E 2020 2020,,,,,,,,,,,,,,,,,,
